timestamp,open,close,min,max,volume,volumeQuote
2020-03-24T23:38:00.000Z,6768.36,6765.39,6763.60,6772.58,300.24106,2031620.3627351
2020-03-24T23:39:00.000Z,6767.52,6773.53,6760.99,6773.53,163.13196,1103764.328923
2020-03-24T23:40:00.000Z,6772.61,6764.23,6764.18,6773.68,169.56096,1147335.0873074
2020-03-24T23:41:00.000Z,6767.72,6769.71,6767.72,6777.14,28.82853,195206.2911341
2020-03-24T23:42:00.000Z,6770.40,6767.67,6767.67,6770.40,28.45747,192652.8079715
2020-03-24T23:43:00.000Z,6768.72,6758.47,6758.47,6774.04,13.53604,91648.6246801
2020-03-24T23:44:00.000Z,6759.41,6753.91,6750.68,6762.01,2.72209,18387.7742374
2020-03-24T23:45:00.000Z,6755.46,6749.42,6748.16,6760.81,1.53164,10346.1111843
2020-03-24T23:46:00.000Z,6749.63,6738.72,6730.03,6749.63,15.37227,103669.7778842
2020-03-24T23:47:00.000Z,6740.95,6741.41,6731.94,6744.34,5.53953,37312.1685588
2020-03-24T23:48:00.000Z,6743.90,6734.39,6734.39,6745.26,34.38356,231888.2823351
2020-03-24T23:49:00.000Z,6740.84,6738.17,6738.17,6744.61,187.00156,1260562.5178243
2020-03-24T23:50:00.000Z,6733.47,6745.18,6701.00,6745.85,19.74899,132657.1784882
2020-03-24T23:51:00.000Z,6741.94,6730.52,6722.76,6741.94,226.41212,1524276.8525352
2020-03-24T23:52:00.000Z,6736.57,6732.22,6731.96,6737.56,80.81916,544392.0735655
2020-03-24T23:53:00.000Z,6732.55,6745.79,6732.55,6745.79,388.72855,2618205.9609942
2020-03-24T23:54:00.000Z,6747.20,6735.02,6732.78,6747.20,183.36285,1235697.2779388
2020-03-24T23:55:00.000Z,6739.53,6738.43,6738.43,6748.15,96.90744,653630.1379498
2020-03-24T23:56:00.000Z,6737.82,6747.31,6737.62,6752.73,169.59792,1143755.6592339
2020-03-24T23:57:00.000Z,6748.49,6738.96,6738.96,6749.45,152.11634,1026233.3080373
2020-03-24T23:58:00.000Z,6739.37,6747.13,6736.86,6748.98,93.97288,633242.6750048
2020-03-24T23:59:00.000Z,6747.53,6745.28,6740.36,6748.46,82.37635,555710.6836294
2020-03-25T00:00:00.000Z,6744.53,6716.93,6714.78,6744.53,16.33766,109883.5859543
2020-03-25T00:01:00.000Z,6714.07,6676.96,6653.50,6714.36,47.94515,320028.692798
2020-03-25T00:02:00.000Z,6676.40,6685.05,6675.04,6696.61,9.8054,65557.0215684
2020-03-25T00:03:00.000Z,6682.58,6673.92,6666.93,6689.35,14.8375,99011.8287545
2020-03-25T00:04:00.000Z,6671.07,6690.38,6671.07,6690.38,37.43911,250195.0912781
2020-03-25T00:05:00.000Z,6688.46,6684.51,6674.61,6688.62,57.70189,385480.6911856
2020-03-25T00:06:00.000Z,6690.00,6678.23,6676.34,6691.91,134.01613,895112.9780312
2020-03-25T00:07:00.000Z,6672.32,6668.76,6656.26,6675.51,31.50096,210169.9842071
2020-03-25T00:08:00.000Z,6665.46,6632.30,6632.30,6665.46,7.24796,48173.8223164
2020-03-25T00:09:00.000Z,6633.61,6626.26,6606.72,6645.89,15.01156,99350.0844335
2020-03-25T00:10:00.000Z,6623.54,6643.30,6623.54,6643.30,8.44085,56022.9707391
2020-03-25T00:11:00.000Z,6641.99,6626.99,6622.31,6642.65,3.21837,21331.2945672
2020-03-25T00:12:00.000Z,6631.70,6636.17,6631.70,6650.25,2.51012,16676.4283361
2020-03-25T00:13:00.000Z,6635.08,6658.78,6635.08,6664.76,2.03185,13521.6243146
2020-03-25T00:14:00.000Z,6655.66,6646.36,6643.85,6656.25,1.49626,9945.7405651
2020-03-25T00:15:00.000Z,6646.22,6653.21,6646.22,6665.08,7.06383,47039.4061074
2020-03-25T00:16:00.000Z,6653.86,6648.94,6643.67,6654.91,7.3994,49194.4212651
2020-03-25T00:17:00.000Z,6647.86,6638.32,6633.78,6648.67,21.34045,141685.6507499
2020-03-25T00:18:00.000Z,6638.09,6636.82,6633.16,6653.26,72.5513,482095.8759653
2020-03-25T00:19:00.000Z,6635.48,6647.33,6635.25,6655.02,124.03628,824167.6987144
2020-03-25T00:20:00.000Z,6646.92,6641.54,6641.54,6652.30,219.16133,1456684.2724604
2020-03-25T00:21:00.000Z,6640.42,6655.78,6639.26,6660.00,262.47048,1745161.0295637
2020-03-25T00:22:00.000Z,6659.00,6659.73,6657.13,6662.51,109.21875,727207.4566243
2020-03-25T00:23:00.000Z,6661.20,6671.51,6660.69,6673.29,310.76066,2071371.5230744
2020-03-25T00:24:00.000Z,6669.74,6664.67,6662.82,6670.63,319.83055,2131812.3727872
2020-03-25T00:25:00.000Z,6665.24,6661.81,6652.34,6665.24,229.42056,1527650.6794432
2020-03-25T00:26:00.000Z,6657.74,6660.77,6652.17,6664.27,115.31575,767196.10321
2020-03-25T00:27:00.000Z,6660.34,6669.86,6658.52,6673.56,15.54895,103656.5654337
2020-03-25T00:28:00.000Z,6666.04,6648.81,6644.79,6670.13,4.30809,28665.9790146
2020-03-25T00:29:00.000Z,6648.45,6654.32,6648.45,6660.23,2.15891,14366.7778133
2020-03-25T00:30:00.000Z,6645.27,6641.00,6641.00,6648.80,0.80011,5316.1283449
2020-03-25T00:31:00.000Z,6641.12,6649.30,6635.46,6653.36,4.17751,27762.6135005
2020-03-25T00:32:00.000Z,6645.86,6659.43,6643.69,6664.61,3.26421,21726.5366912
2020-03-25T00:33:00.000Z,6665.08,6660.39,6660.39,6668.97,0.7672,5112.0153925
2020-03-25T00:34:00.000Z,6663.92,6666.76,6663.92,6672.27,1.07139,7144.528649
2020-03-25T00:35:00.000Z,6670.14,6670.14,6660.66,6670.14,2.39434,15962.4290305
2020-03-25T00:36:00.000Z,6670.96,6676.05,6670.12,6679.99,1.81005,12082.8145981
2020-03-25T00:37:00.000Z,6675.33,6677.68,6663.56,6677.97,1.26185,8420.1720168
2020-03-25T00:38:00.000Z,6678.26,6661.04,6657.92,6678.26,1.97289,13157.3301088
2020-03-25T00:39:00.000Z,6659.71,6643.29,6643.29,6659.71,1.52031,10110.6324896
2020-03-25T00:40:00.000Z,6642.77,6661.16,6642.37,6662.47,7.77254,51718.2844736
2020-03-25T00:41:00.000Z,6665.72,6668.19,6660.28,6669.12,1.49615,9971.1724476
2020-03-25T00:42:00.000Z,6668.51,6671.74,6664.75,6673.09,1.4144,9430.0273063
2020-03-25T00:43:00.000Z,6670.49,6683.39,6670.36,6683.39,2.22059,14834.1081602
2020-03-25T00:44:00.000Z,6682.71,6687.37,6671.70,6687.37,4.28248,28609.5777602
2020-03-25T00:45:00.000Z,6688.59,6692.77,6687.87,6701.31,3.218,21547.8375914
2020-03-25T00:46:00.000Z,6691.64,6699.33,6691.64,6704.09,2.67153,17894.780667
2020-03-25T00:47:00.000Z,6701.56,6703.87,6698.02,6709.95,1.61332,10814.4795581
2020-03-25T00:48:00.000Z,6710.55,6707.33,6707.33,6723.82,7.05049,47350.5993229
2020-03-25T00:49:00.000Z,6712.18,6698.98,6698.36,6712.18,57.08217,382569.0890209
2020-03-25T00:50:00.000Z,6699.02,6692.75,6689.81,6699.02,317.41649,2124725.728431
2020-03-25T00:51:00.000Z,6690.99,6692.89,6690.89,6704.02,143.22332,959493.1326836
2020-03-25T00:52:00.000Z,6692.04,6701.96,6691.58,6708.26,95.87026,642426.8883866
2020-03-25T00:53:00.000Z,6700.30,6691.98,6689.39,6700.74,219.99627,1473144.7931663
2020-03-25T00:54:00.000Z,6691.90,6697.64,6691.90,6701.63,137.29868,918916.1754734
2020-03-25T00:55:00.000Z,6695.24,6698.24,6689.39,6698.24,28.6126,191563.0655314
2020-03-25T00:56:00.000Z,6700.96,6698.62,6697.21,6706.85,9.34498,62643.5564756
2020-03-25T00:57:00.000Z,6697.28,6691.88,6691.88,6699.12,43.29545,289869.1489322
2020-03-25T00:58:00.000Z,6690.63,6695.05,6689.96,6699.45,94.7756,634707.9513471
2020-03-25T00:59:00.000Z,6698.86,6702.31,6693.50,6702.69,67.76129,453923.5073518
2020-03-25T01:00:00.000Z,6705.23,6700.55,6700.51,6708.11,10.45779,70094.9529242
2020-03-25T01:01:00.000Z,6702.03,6700.86,6698.74,6705.36,383.87103,2573430.5806263
2020-03-25T01:02:00.000Z,6701.14,6704.50,6699.45,6704.50,108.00197,723812.7201945
2020-03-25T01:03:00.000Z,6708.64,6712.24,6706.66,6715.51,2.16928,14563.1063863
2020-03-25T01:04:00.000Z,6715.36,6714.50,6709.15,6719.75,0.92492,6211.0907329
2020-03-25T01:05:00.000Z,6711.62,6709.67,6708.88,6719.14,12.38649,83158.5660574
2020-03-25T01:06:00.000Z,6709.21,6701.02,6698.58,6712.47,12.60591,84511.1784614
2020-03-25T01:07:00.000Z,6700.73,6708.92,6696.94,6715.16,6.73441,45160.4552964
2020-03-25T01:08:00.000Z,6708.36,6709.95,6704.24,6711.40,3.00226,20138.8608435
2020-03-25T01:09:00.000Z,6709.16,6696.39,6695.98,6709.16,8.42916,56476.486015
2020-03-25T01:10:00.000Z,6696.00,6678.74,6678.74,6696.00,2.65701,17764.5389024
2020-03-25T01:11:00.000Z,6677.41,6677.23,6671.03,6680.54,2.80816,18747.2507139
2020-03-25T01:12:00.000Z,6671.81,6666.90,6666.90,6679.03,1.82907,12203.8537075
2020-03-25T01:13:00.000Z,6665.00,6672.30,6661.90,6672.30,4.52409,30174.7478397
2020-03-25T01:14:00.000Z,6673.50,6672.49,6667.57,6676.13,3.65792,24406.7766943
2020-03-25T01:15:00.000Z,6671.54,6688.39,6671.42,6688.39,4.69844,31382.4583978
2020-03-25T01:16:00.000Z,6687.31,6683.23,6683.23,6693.62,0.50714,3392.0247096
2020-03-25T01:17:00.000Z,6682.11,6673.27,6670.71,6682.11,1.17281,7827.3973862
2020-03-25T01:18:00.000Z,6668.30,6667.76,6664.30,6674.44,1.53822,10259.6029236
2020-03-25T01:19:00.000Z,6668.92,6672.30,6660.78,6672.77,4.42811,29532.6782391
2020-03-25T01:20:00.000Z,6673.71,6673.99,6672.97,6675.11,0.72999,4871.7367081
2020-03-25T01:21:00.000Z,6680.86,6682.42,6673.08,6684.10,1.14938,7673.5865511
2020-03-25T01:22:00.000Z,6681.00,6685.23,6674.61,6685.23,4.01614,26827.9515818
2020-03-25T01:23:00.000Z,6683.74,6678.53,6677.31,6683.74,40.31757,269272.0319859
2020-03-25T01:24:00.000Z,6679.48,6674.83,6673.40,6683.56,33.82381,225775.1685893
2020-03-25T01:25:00.000Z,6674.43,6686.19,6674.05,6686.21,164.53975,1099777.4004849
2020-03-25T01:26:00.000Z,6680.48,6685.23,6679.79,6688.63,264.85754,1769866.6698983
2020-03-25T01:27:00.000Z,6684.47,6664.03,6663.43,6684.67,81.72624,545721.9479827
2020-03-25T01:28:00.000Z,6663.59,6668.68,6663.59,6672.11,64.80047,431972.9318743
2020-03-25T01:29:00.000Z,6663.65,6654.08,6646.95,6666.55,28.95337,192874.3318116
2020-03-25T01:30:00.000Z,6651.35,6645.53,6645.53,6656.84,2.62817,17479.5453802
2020-03-25T01:31:00.000Z,6645.30,6647.69,6643.91,6654.14,2.52683,16801.6247511
2020-03-25T01:32:00.000Z,6649.63,6653.73,6643.23,6653.73,105.72702,703137.391987
2020-03-25T01:33:00.000Z,6653.08,6654.00,6653.08,6660.46,5.36421,35705.3117731
2020-03-25T01:34:00.000Z,6653.16,6659.61,6650.66,6662.95,85.45286,568492.1100017
2020-03-25T01:35:00.000Z,6659.63,6662.23,6659.63,6672.22,92.44229,616361.882987
2020-03-25T01:36:00.000Z,6661.73,6664.90,6659.09,6668.17,178.77641,1190917.3011665
2020-03-25T01:37:00.000Z,6667.70,6662.73,6662.73,6674.45,9.65454,64384.4945695
2020-03-25T01:38:00.000Z,6659.60,6655.67,6655.20,6660.37,12.32174,82028.4468993
2020-03-25T01:39:00.000Z,6656.36,6659.73,6648.31,6660.28,3.8084,25347.5868786
2020-03-25T01:40:00.000Z,6659.49,6664.38,6659.49,6671.06,237.83886,1585098.0868023
2020-03-25T01:41:00.000Z,6666.13,6669.93,6664.02,6672.27,216.83174,1445486.9122752
2020-03-25T01:42:00.000Z,6671.89,6661.00,6661.00,6671.89,113.58679,756919.7112854
2020-03-25T01:43:00.000Z,6659.04,6651.62,6651.12,6660.83,8.61648,57343.7952077
2020-03-25T01:44:00.000Z,6652.05,6658.64,6652.05,6663.11,113.95609,758091.0085127
2020-03-25T01:45:00.000Z,6654.20,6654.47,6652.30,6656.41,42.33276,281740.2470457
2020-03-25T01:46:00.000Z,6655.54,6662.62,6649.75,6664.95,33.15711,220644.1369363
2020-03-25T01:47:00.000Z,6664.47,6677.00,6664.47,6678.55,58.68287,391802.7505586
2020-03-25T01:48:00.000Z,6673.20,6678.43,6670.00,6678.56,2.69655,17995.2677039
2020-03-25T01:49:00.000Z,6675.44,6679.13,6667.82,6679.13,1.5052,10040.1355649
2020-03-25T01:50:00.000Z,6679.96,6668.21,6668.21,6682.52,41.77628,279059.6074316
2020-03-25T01:51:00.000Z,6670.18,6676.17,6668.23,6680.24,36.11364,240989.702729
2020-03-25T01:52:00.000Z,6675.12,6665.69,6665.56,6681.66,44.7415,298558.402083
2020-03-25T01:53:00.000Z,6668.50,6662.15,6657.21,6668.50,274.75921,1830829.5562562
2020-03-25T01:54:00.000Z,6657.35,6657.29,6651.16,6658.71,47.71776,317403.3804249
2020-03-25T01:55:00.000Z,6657.24,6624.47,6623.29,6657.24,11.23226,74546.985979
2020-03-25T01:56:00.000Z,6622.34,6632.28,6622.34,6638.82,3.23794,21472.2084479
2020-03-25T01:57:00.000Z,6629.34,6601.16,6593.12,6629.38,25.58736,169071.3800174
2020-03-25T01:58:00.000Z,6602.21,6623.19,6600.56,6623.20,11.7073,77399.0164247
2020-03-25T01:59:00.000Z,6622.01,6602.87,6600.16,6622.01,3.6614,24190.3852162
2020-03-25T02:00:00.000Z,6609.06,6621.75,6603.01,6621.75,64.61843,427075.8745555
2020-03-25T02:01:00.000Z,6623.94,6625.20,6613.60,6627.55,103.99335,687999.1886391
2020-03-25T02:02:00.000Z,6625.23,6623.25,6611.34,6625.23,300.04406,1984057.6671987
2020-03-25T02:03:00.000Z,6625.85,6630.12,6620.92,6630.12,275.35232,1824164.5746034
2020-03-25T02:04:00.000Z,6630.95,6625.26,6620.00,6631.88,63.92981,423710.4883464
2020-03-25T02:05:00.000Z,6624.82,6623.39,6614.91,6624.82,186.80294,1236978.0909614
