ask,bid,last,open,low,high,volume,volumeQuote,timestamp
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.254Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.254Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.254Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.254Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.254Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.553Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.553Z
6732.42,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.655Z
6732.42,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.655Z
6732.42,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.753Z
6732.42,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.753Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.854Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.854Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.955Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.955Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.955Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.955Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.955Z
6732.41,6730.27,6731.50,6220.56,6141.43,6827.07,101479.36154,658626586.9551824,2020-03-24T13:34:36.955Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.254Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.254Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.356Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.356Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.455Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.455Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.556Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.556Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.654Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.654Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.755Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.755Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.755Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.955Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:37.955Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:38.055Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:38.055Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:38.055Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:38.055Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:38.254Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:38.254Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:38.254Z
6732.41,6730.27,6732.41,6220.56,6141.43,6827.07,101479.38503,658626745.0994933,2020-03-24T13:34:38.254Z
6732.41,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.455Z
6732.41,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.455Z
6732.41,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.455Z
6732.41,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.455Z
6732.41,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.656Z
6732.41,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.656Z
6732.41,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.656Z
6732.41,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.656Z
6732.40,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.854Z
6732.40,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.854Z
6732.40,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:38.854Z
6732.34,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.055Z
6732.34,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.055Z
6732.29,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.154Z
6732.29,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.154Z
6732.24,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.255Z
6732.24,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.255Z
6732.24,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.255Z
6732.24,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.255Z
6732.18,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.455Z
6732.18,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.455Z
6732.17,6730.28,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.555Z
6732.17,6730.28,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.555Z
6732.16,6730.28,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.654Z
6732.16,6730.28,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.654Z
6732.19,6730.28,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.755Z
6732.19,6730.28,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.755Z
6732.18,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.854Z
6732.18,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.854Z
6732.14,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.955Z
6732.14,6730.27,6731.22,6220.56,6141.43,6827.07,101498.50958,658755476.6529443,2020-03-24T13:34:39.955Z
6732.10,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.056Z
6732.10,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.056Z
6732.10,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.056Z
6732.05,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.255Z
6732.05,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.255Z
6732.04,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.355Z
6732.04,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.355Z
6732.05,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.455Z
6732.05,6730.27,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.455Z
6732.09,6730.28,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.556Z
6732.09,6730.28,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.556Z
6732.09,6730.28,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.556Z
6732.09,6730.28,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.556Z
6732.09,6730.28,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.556Z
6732.09,6730.28,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.556Z
6734.09,6730.41,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.856Z
6734.09,6730.41,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.856Z
6734.08,6730.87,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:40.971Z
6737.64,6730.91,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:41.064Z
6737.64,6730.91,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:41.064Z
6735.45,6730.95,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:41.158Z
6735.45,6730.95,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:41.158Z
6735.45,6730.95,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:41.158Z
6735.45,6730.95,6732.14,6220.56,6141.43,6827.07,101498.52215,658755561.2759441,2020-03-24T13:34:41.158Z
6737.43,6733.63,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.362Z
6737.43,6733.63,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.362Z
6737.33,6735.70,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.460Z
6737.33,6735.70,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.460Z
6737.34,6733.72,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.560Z
6737.34,6733.72,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.560Z
6737.34,6735.52,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.658Z
6737.34,6735.52,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.658Z
6737.34,6735.52,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.658Z
6737.34,6735.52,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.658Z
6739.54,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.873Z
6739.54,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.873Z
6739.51,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.960Z
6739.51,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.960Z
6739.51,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:41.960Z
6739.37,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:42.157Z
6739.37,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:42.157Z
6739.31,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:42.262Z
6739.31,6735.53,6737.59,6220.56,6141.43,6827.07,101498.53241,658755630.3877815,2020-03-24T13:34:42.262Z
6739.25,6735.53,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.363Z
6739.25,6735.53,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.363Z
6739.17,6735.53,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.459Z
6739.17,6735.53,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.459Z
6739.07,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.558Z
6739.07,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.558Z
6739.05,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.656Z
6739.05,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.656Z
6739.01,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.757Z
6738.93,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.857Z
6738.93,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.857Z
6738.93,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.958Z
6738.93,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:42.958Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.059Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.059Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.157Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.157Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.259Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.259Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.259Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.259Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.259Z
6738.84,6735.52,6739.28,6220.56,6141.43,6827.07,101498.55369,658755773.7996599,2020-03-24T13:34:43.259Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6738.80,6735.53,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:43.558Z
6734.44,6730.91,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:44.160Z
6734.44,6730.91,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:44.160Z
6734.41,6730.98,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:44.259Z
6734.41,6730.98,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:44.259Z
6734.41,6730.98,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:44.259Z
6734.41,6730.98,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:44.259Z
6734.82,6731.18,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:44.458Z
6734.82,6731.18,6738.81,6220.56,6141.43,6827.07,101498.66206,658756504.0837996,2020-03-24T13:34:44.458Z
6734.81,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.558Z
6734.81,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.558Z
6734.80,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.656Z
6734.80,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.656Z
6734.81,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.758Z
6734.81,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.758Z
6734.81,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.859Z
6734.81,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.859Z
6734.81,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.859Z
6734.81,6731.18,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:44.859Z
6737.24,6732.56,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.161Z
6737.22,6732.63,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.257Z
6737.22,6732.63,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.257Z
6737.22,6732.63,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.257Z
6737.22,6732.63,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.257Z
6737.22,6732.63,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.257Z
6737.22,6732.63,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.257Z
6737.18,6732.94,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.560Z
6737.18,6732.94,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.560Z
6737.18,6732.94,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.560Z
6737.18,6732.94,6734.81,6220.56,6141.43,6827.07,101498.67463,658756588.7403613,2020-03-24T13:34:45.560Z
6737.19,6733.17,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:45.757Z
6737.19,6733.17,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:45.757Z
6737.19,6733.30,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:45.857Z
6737.19,6733.30,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:45.857Z
6737.19,6733.37,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:45.957Z
6737.21,6733.39,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.058Z
6737.21,6733.39,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.058Z
6740.44,6734.55,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.159Z
6740.44,6734.55,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.159Z
6738.29,6734.58,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.260Z
6738.29,6734.58,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.260Z
6738.26,6734.62,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.363Z
6738.26,6734.62,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.363Z
6738.18,6734.62,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.459Z
6738.18,6734.62,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.459Z
6738.16,6734.62,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.562Z
6738.16,6734.62,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.562Z
6738.16,6734.62,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.657Z
6738.16,6734.62,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.657Z
6740.33,6734.71,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.759Z
6740.33,6734.71,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.858Z
6740.33,6734.71,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.858Z
6740.33,6734.71,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.858Z
6740.33,6734.71,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.858Z
6740.33,6734.71,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.858Z
6740.33,6734.71,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:46.858Z
6738.71,6734.98,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.161Z
6738.71,6734.98,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.161Z
6738.66,6734.97,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.261Z
6738.66,6734.97,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.357Z
6738.66,6734.97,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.357Z
6738.64,6734.97,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.457Z
6738.64,6734.97,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.457Z
6738.63,6734.98,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.557Z
6738.63,6734.98,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.557Z
6738.63,6734.98,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.557Z
6738.63,6734.98,6734.58,6220.56,6141.43,6827.07,101508.27418,658821237.6778003,2020-03-24T13:34:47.557Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:47.757Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:47.757Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:47.757Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:47.757Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:47.757Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:47.757Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:48.057Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:48.057Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:48.057Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:48.057Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:48.057Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:48.356Z
6738.63,6734.98,6735.14,6220.56,6141.43,6827.07,101515.41829,658869354.2588257,2020-03-24T13:34:48.356Z
